Date,Open,High,Low,Close,Volume
2022-04-26,41.06999969482422,41.185001373291016,37.130001068115234,38.599998474121094,2451700
2022-04-27,37.97999954223633,39.86000061035156,36.599998474121094,37.68000030517578,1919800
2022-04-28,38.84000015258789,40.595001220703125,37.560001373291016,39.15999984741211,1864500
2022-04-29,38.900001525878906,41.06999969482422,38.08000183105469,38.150001525878906,1098700
2022-05-02,37.880001068115234,39.7400016784668,37.724998474121094,39.599998474121094,1249400
2022-05-03,39.279998779296875,41.40999984741211,38.88999938964844,39.77000045776367,1682200
2022-05-04,39.7400016784668,40.470001220703125,36.810001373291016,40.310001373291016,1501000
2022-05-05,39.689998626708984,39.689998626708984,35.880001068115234,36.47999954223633,1614300
2022-05-06,35.63999938964844,35.98500061035156,32.994998931884766,33.5,2850900
2022-05-09,32.599998474121094,33.16999816894531,30.020000457763672,30.200000762939453,2959200
2022-05-10,31.399999618530273,32.20000076293945,27.040000915527344,28.989999771118164,4733600
2022-05-11,27.469999313354492,29.81599998474121,27.149999618530273,27.280000686645508,7500900
2022-05-12,32.1349983215332,39.86000061035156,31.614999771118164,36.7400016784668,15940600
2022-05-13,38.81999969482422,43.25,38.59000015258789,39.459999084472656,5526300
2022-05-16,39.060001373291016,39.70000076293945,36.779998779296875,37.369998931884766,3267600
2022-05-17,38.810001373291016,39.0,36.5099983215332,38.099998474121094,2169900
2022-05-18,37.16999816894531,38.79999923706055,36.34000015258789,36.5,2671500
2022-05-19,36.11000061035156,40.150001525878906,36.060001373291016,39.40999984741211,3003600
2022-05-20,40.02000045776367,42.31999969482422,38.25,40.029998779296875,3445600
2022-05-23,39.880001068115234,40.630001068115234,37.630001068115234,37.97999954223633,2341800
2022-05-24,35.4900016784668,35.5,31.399999618530273,33.119998931884766,6328100
2022-05-25,32.849998474121094,36.06999969482422,32.400001525878906,35.689998626708984,3653800
2022-05-26,34.90999984741211,38.290000915527344,34.8650016784668,36.43000030517578,4684800
2022-05-27,37.220001220703125,40.97100067138672,37.220001220703125,40.290000915527344,3804200
2022-05-31,40.470001220703125,41.45000076293945,37.2599983215332,38.11000061035156,8734900
2022-06-01,38.560001373291016,40.84000015258789,37.90999984741211,38.310001373291016,2981100
2022-06-02,38.0,41.70000076293945,37.86000061035156,40.95000076293945,2685400
2022-06-03,39.91999816894531,40.7400016784668,39.11000061035156,39.43000030517578,1752100
2022-06-06,40.599998474121094,44.06999969482422,38.65999984741211,42.560001373291016,4532300
2022-06-07,42.0,44.34000015258789,41.95000076293945,43.5,2465700
2022-06-08,43.209999084472656,44.7599983215332,43.209999084472656,43.75,2045600
2022-06-09,43.040000915527344,43.939998626708984,40.20000076293945,40.29999923706055,2632500
2022-06-10,39.02000045776367,39.5,35.209999084472656,36.11000061035156,3995900
2022-06-13,34.18000030517578,37.15999984741211,32.66999816894531,33.83000183105469,3334100
2022-06-14,33.880001068115234,34.25699996948242,32.130001068115234,32.349998474121094,2956800
2022-06-15,32.81999969482422,35.02000045776367,32.81999969482422,34.06999969482422,2998200
2022-06-16,32.33000183105469,32.9900016784668,30.229999542236328,30.6299991607666,2979000
2022-06-17,30.610000610351562,33.779998779296875,30.610000610351562,33.5,4636200
2022-06-21,34.540000915527344,35.869998931884766,34.310001373291016,35.040000915527344,2813100
2022-06-22,34.349998474121094,36.5099983215332,34.0,35.959999084472656,2253200
2022-06-23,36.349998474121094,38.33000183105469,35.970001220703125,38.13999938964844,2342400
2022-06-24,38.70000076293945,40.470001220703125,38.43000030517578,39.630001068115234,16578600
2022-06-27,39.369998931884766,40.029998779296875,37.40999984741211,38.34000015258789,1732100
2022-06-28,37.849998474121094,38.80500030517578,35.619998931884766,36.25,1914700
2022-06-29,36.0,36.790000915527344,35.119998931884766,35.54999923706055,1745700
