,Open,High,Low,Close,Volume
2022-10-12,56.18000030517578,57.293331146240234,55.436668395996094,56.4033317565918,1711800
2022-10-13,55.09333419799805,57.99833297729492,54.176666259765625,57.198333740234375,2234400
2022-10-14,57.628334045410156,58.621665954589844,56.13833236694336,56.84000015258789,2029800
2022-10-17,57.831668853759766,58.98666763305664,57.461666107177734,58.88666534423828,3093000
2022-10-18,60.616668701171875,60.904998779296875,59.290000915527344,60.1783332824707,2767800
2022-10-19,59.75666809082031,60.143333435058594,58.775001525878906,59.09166717529297,2038200
2022-10-20,59.78166580200195,60.970001220703125,57.58333206176758,57.96666717529297,2836800
2022-10-21,57.688331604003906,60.6150016784668,57.503334045410156,60.54666519165039,3130200
2022-10-24,60.448333740234375,60.64666748046875,58.65999984741211,60.27000045776367,2698200
2022-10-25,60.83333206176758,62.189998626708984,60.66666793823242,61.53166580200195,4065000
2022-10-26,60.81666564941406,61.41666793823242,60.125,60.23500061035156,3901800
2022-10-27,60.52000045776367,61.31666564941406,58.16999816894531,59.98833465576172,4287000
2022-10-28,57.790000915527344,58.87666702270508,56.176666259765625,57.55833435058594,5255400
2022-10-31,58.12333297729492,60.21500015258789,57.913333892822266,58.3216667175293,3229800
2022-11-01,59.16666793823242,61.258331298828125,58.78166580200195,60.496665954589844,3116400
2022-11-02,60.10333251953125,60.64833450317383,57.66666793823242,57.768333435058594,3133200
2022-11-03,57.88833236694336,60.154998779296875,56.74333190917969,59.36166763305664,2968200
2022-11-04,60.87666702270508,60.99833297729492,57.5716667175293,58.939998626708984,2946000
2022-11-07,59.76499938964844,59.76499938964844,56.54499816894531,57.025001525878906,2947200
2022-11-08,57.09333419799805,57.76499938964844,55.186668395996094,55.55833435058594,3056400
2022-11-09,54.883331298828125,56.279998779296875,54.823333740234375,54.95333480834961,2700600
2022-11-10,57.20333480834961,59.25666809082031,57.163333892822266,58.456668853759766,3003600
2022-11-11,58.69333267211914,58.99833297729492,56.279998779296875,57.51333236694336,3532800
2022-11-14,55.95833206176758,57.128334045410156,54.349998474121094,54.371665954589844,3831600
2022-11-15,55.883331298828125,57.92499923706055,54.811668395996094,57.878334045410156,3588000
2022-11-16,56.7599983215332,57.96666717529297,55.70833206176758,57.83333206176758,3315000
2022-11-17,56.73500061035156,59.28499984741211,56.20333480834961,58.82500076293945,3534600
2022-11-18,60.4283332824707,62.72999954223633,60.0,62.56666564941406,5220600
2022-11-21,62.20500183105469,62.904998779296875,60.223331451416016,60.72999954223633,2452200
2022-11-22,61.233333587646484,61.991668701171875,60.40833282470703,61.688331604003906,1734600
2022-11-23,61.80666732788086,63.73666763305664,61.60333251953125,63.130001068115234,2318400
2022-11-25,62.95500183105469,63.64833450317383,62.66666793823242,63.529998779296875,645600
2022-11-28,63.39833450317383,64.90499877929688,63.38166809082031,63.913333892822266,2039400
2022-11-29,64.26333618164062,64.89666748046875,63.8849983215332,64.78500366210938,1507800
2022-11-30,65.40833282470703,66.58999633789062,64.59166717529297,66.4800033569336,2572800
2022-12-01,66.22666931152344,67.05332946777344,64.35166931152344,65.0683364868164,2314800
2022-12-02,64.30999755859375,65.80166625976562,64.30999755859375,64.88666534423828,2278800
2022-12-05,64.38999938964844,65.09666442871094,62.5716667175293,62.849998474121094,2489400
2022-12-06,63.01166534423828,63.01166534423828,61.67333221435547,62.7216682434082,2423400
2022-12-07,62.17166519165039,63.1150016784668,61.63666534423828,62.974998474121094,1270200
2022-12-08,63.383331298828125,64.0633316040039,63.02000045776367,63.46833419799805,1212000
2022-12-09,62.650001525878906,63.5716667175293,61.393333435058594,62.18166732788086,2179200
2022-12-12,62.49833297729492,63.59333419799805,61.75166702270508,63.20333480834961,2215800
2022-12-13,64.67333221435547,64.67333221435547,62.50666809082031,63.36333465576172,2605200
2022-12-14,63.40666580200195,65.4566650390625,63.331668853759766,65.00499725341797,2551800
2022-12-15,63.84166717529297,63.84166717529297,62.616668701171875,62.935001373291016,1424400
2022-12-16,62.22666549682617,62.74833297729492,60.99333190917969,61.584999084472656,2606400
2022-12-19,61.606666564941406,61.81833267211914,60.71333312988281,61.13666534423828,3218400
2022-12-20,60.70333480834961,61.288333892822266,60.27000045776367,60.508331298828125,1983600
2022-12-21,62.02166748046875,63.831668853759766,62.02166748046875,63.706668853759766,1671600
2022-12-22,63.54999923706055,65.32666778564453,63.17166519165039,64.77333068847656,1923600
2022-12-23,64.84833526611328,65.25833129882812,64.07499694824219,65.1449966430664,1165800
2022-12-27,65.11000061035156,66.84666442871094,64.85166931152344,66.13999938964844,1998000
2022-12-28,66.0,66.47833251953125,64.25166320800781,65.19667053222656,1502400
2022-12-29,65.92500305175781,66.70333099365234,65.51667022705078,66.66666412353516,1337400
2022-12-30,65.7300033569336,66.63333129882812,65.23332977294922,66.52666473388672,1117200
2023-01-03,67.43000030517578,67.44166564941406,64.52666473388672,64.87166595458984,2572200
2023-01-04,64.92832946777344,66.1866683959961,64.51000213623047,64.98999786376953,2728800
2023-01-05,64.71666717529297,66.29666900634766,63.7599983215332,65.84666442871094,1839600
2023-01-06,66.63500213623047,67.12833404541016,65.86833190917969,66.26166534423828,1847400
2023-01-09,65.6816635131836,68.82499694824219,65.36833190917969,67.64167022705078,2747400
2023-01-10,67.94499969482422,68.89167022705078,67.04166412353516,67.66666412353516,2160000
2023-01-11,67.69166564941406,68.55332946777344,67.69166564941406,68.41000366210938,2331600
2023-01-12,68.66500091552734,69.84833526611328,68.10166931152344,69.45333099365234,1935000
2023-01-13,68.86333465576172,70.44833374023438,68.85166931152344,70.15333557128906,2152800
2023-01-17,69.72000122070312,70.63999938964844,69.66500091552734,70.0,1518000
2023-01-18,70.05833435058594,71.1683349609375,70.00166320800781,70.0566635131836,1867200
2023-01-19,69.85333251953125,70.34166717529297,69.28666687011719,69.48999786376953,2081400
2023-01-20,69.66666412353516,70.06999969482422,69.0433349609375,69.66666412353516,1591800
2023-01-23,70.3933334350586,71.3550033569336,69.9800033569336,70.37999725341797,1728000
2023-01-24,69.83333587646484,70.86666870117188,69.43000030517578,70.4566650390625,1503000
2023-01-25,69.88166809082031,70.30833435058594,68.51166534423828,70.09166717529297,2085000
2023-01-26,71.04666900634766,71.33833312988281,69.37333679199219,70.16999816894531,2244000
