Date,Open,High,Low,Close,Volume
2019-04-22,490.79998779296875,495.1000061035156,488.0,490.7699890136719,432700
2019-04-23,480.54998779296875,500.3699951171875,480.54998779296875,500.0,661800
2019-04-24,503.3399963378906,504.95001220703125,475.1400146484375,486.010009765625,777500
2019-04-25,486.0299987792969,491.510009765625,460.0,487.57000732421875,1223900
2019-04-26,491.19000244140625,495.0,485.3500061035156,489.5199890136719,425000
2019-04-29,489.6700134277344,494.8500061035156,481.6000061035156,494.1600036621094,437700
2019-04-30,491.57000732421875,495.6499938964844,482.3299865722656,484.1400146484375,451700
2019-05-01,487.7799987792969,493.0400085449219,483.55999755859375,484.7300109863281,320100
2019-05-02,484.3500061035156,491.9800109863281,478.7799987792969,482.3500061035156,508300
2019-05-03,541.8499755859375,589.5599975585938,529.1900024414062,578.9400024414062,2195100
2019-05-06,565.5800170898438,580.4299926757812,562.3099975585938,567.6900024414062,625100
2019-05-07,557.9099731445312,562.6199951171875,535.1199951171875,539.4099731445312,727000
2019-05-08,536.2899780273438,554.3699951171875,535.6599731445312,536.0599975585938,541200
2019-05-09,529.47998046875,551.3699951171875,520.8699951171875,542.6400146484375,546700
2019-05-10,542.7000122070312,558.77001953125,536.5800170898438,557.8400268554688,544400
2019-05-13,540.02001953125,549.8499755859375,539.1599731445312,543.030029296875,664500
2019-05-14,551.239990234375,565.0,546.9600219726562,562.6900024414062,660000
2019-05-15,558.239990234375,582.47998046875,558.239990234375,572.9299926757812,583100
2019-05-16,573.5700073242188,596.7000122070312,573.5700073242188,595.72998046875,698100
2019-05-17,585.010009765625,589.8900146484375,573.6300048828125,574.5700073242188,551600
2019-05-20,572.989990234375,577.6599731445312,564.6799926757812,574.0900268554688,510500
2019-05-21,578.3400268554688,580.0,567.510009765625,572.9500122070312,366300
2019-05-22,565.8499755859375,589.0,563.030029296875,569.489990234375,653500
2019-05-23,563.1099853515625,582.739990234375,563.0,580.6699829101562,424600
2019-05-24,584.4400024414062,595.6799926757812,584.0,592.5499877929688,512600
2019-05-28,596.0,611.9600219726562,595.5,600.5800170898438,593700
2019-05-29,595.0,597.4099731445312,568.3400268554688,573.6099853515625,936500
2019-05-30,576.6199951171875,590.0,575.9199829101562,578.2899780273438,399900
2019-05-31,566.5599975585938,576.7100219726562,560.4099731445312,570.52001953125,522700
2019-06-03,567.5900268554688,589.8200073242188,564.739990234375,568.77001953125,688100
2019-06-04,568.0,577.6900024414062,544.4400024414062,551.7100219726562,1173800
2019-06-05,564.219970703125,569.8099975585938,546.989990234375,569.1500244140625,700000
2019-06-06,569.1400146484375,587.3699951171875,565.47998046875,581.6900024414062,555400
2019-06-07,582.0,618.0,582.0,604.489990234375,695300
2019-06-10,625.8900146484375,632.6699829101562,613.030029296875,616.4600219726562,564700
2019-06-11,628.0599975585938,634.0,608.3900146484375,613.2999877929688,455700
2019-06-12,608.3300170898438,633.1099853515625,608.3300170898438,623.4099731445312,625300
2019-06-13,630.0,635.7100219726562,616.8300170898438,635.5900268554688,568000
2019-06-14,632.8699951171875,635.5900268554688,609.4099731445312,616.0,621700
2019-06-17,620.9299926757812,623.4500122070312,612.239990234375,618.8499755859375,460000
2019-06-18,626.719970703125,632.0900268554688,621.6799926757812,622.75,465300
2019-06-19,623.4199829101562,643.969970703125,616.1900024414062,641.3900146484375,390900
2019-06-20,659.3599853515625,672.5499877929688,619.1500244140625,636.4400024414062,581800
2019-06-21,635.9199829101562,644.7100219726562,624.8900146484375,630.6500244140625,454900
2019-06-24,633.8800048828125,637.3699951171875,619.1300048828125,621.7999877929688,357700
2019-06-25,623.4299926757812,624.989990234375,609.0,614.5399780273438,389100
2019-06-26,625.3200073242188,625.3200073242188,605.5599975585938,609.219970703125,462200
2019-06-27,608.8300170898438,614.4000244140625,607.3400268554688,610.6699829101562,573300
2019-06-28,613.1199951171875,613.1199951171875,603.0999755859375,611.77001953125,375100
2019-07-01,627.1900024414062,637.0,612.3800048828125,619.3099975585938,501000
2019-07-02,616.0,631.5499877929688,613.530029296875,626.97998046875,424900
2019-07-03,630.97998046875,633.52001953125,619.010009765625,633.52001953125,207500
