,Open,High,Low,Close,Volume
2021-10-18,24.375,24.678749084472656,23.943750381469727,23.982500076293945,8668800
2021-10-19,24.02375030517578,24.360000610351562,23.958749771118164,24.352500915527344,5505600
2021-10-20,24.434999465942383,24.71875,24.286624908447266,24.669374465942383,5024000
2021-10-21,24.59375,24.76468849182129,24.427812576293945,24.717500686645508,3945600
2021-10-22,24.6668758392334,24.803125381469727,24.327499389648438,24.407499313354492,3728000
2021-10-25,24.39812469482422,24.600624084472656,24.112499237060547,24.127500534057617,4470400
2021-10-26,24.8231258392334,25.487499237060547,24.727188110351562,25.224374771118164,11512000
2021-10-27,25.014999389648438,25.698749542236328,25.014999389648438,25.174375534057617,7062400
2021-10-28,25.218124389648438,25.532499313354492,25.0418758392334,25.440000534057617,7929600
2021-10-29,25.27750015258789,25.696874618530273,25.09749984741211,25.60562515258789,7849600
2021-11-01,25.5362491607666,25.861249923706055,25.533124923706055,25.535625457763672,11328000
2021-11-02,30.5987491607666,32.8125,30.190000534057617,30.74187469482422,52094400
2021-11-03,30.689374923706055,32.330623626708984,30.406875610351562,32.11249923706055,21843200
2021-11-04,31.001874923706055,33.37437438964844,30.916812896728516,32.741249084472656,15910400
2021-11-05,32.5625,33.313751220703125,32.520626068115234,33.158748626708984,10161600
2021-11-08,33.15625,33.49506378173828,32.375,32.901248931884766,8080000
2021-11-09,32.96562576293945,33.533939361572266,32.790000915527344,33.209999084472656,8382400
2021-11-10,32.74250030517578,33.4760627746582,32.40625,32.6349983215332,8313600
2021-11-11,32.7287483215332,33.075626373291016,32.46062469482422,32.5881233215332,6707200
2021-11-12,32.4375,33.073123931884766,32.4375,32.86249923706055,7584000
2021-11-15,32.8125,33.27687454223633,32.596187591552734,33.010623931884766,5684800
2021-11-16,32.375,33.198123931884766,32.1875,32.954376220703125,10038400
2021-11-17,32.5625,33.41812515258789,32.5625,33.02000045776367,6596800
2021-11-18,32.5,33.3125,32.25,33.13750076293945,8506000
2021-11-19,32.377498626708984,32.82500076293945,32.03300094604492,32.2400016784668,8121200
2021-11-22,32.47249984741211,33.037498474121094,32.0,32.040000915527344,8246000
2021-11-23,31.469999313354492,31.770000457763672,30.4375,31.627500534057617,10392400
2021-11-24,31.752500534057617,32.029998779296875,31.447500228881836,31.94499969482422,5400400
2021-11-26,31.417499542236328,31.8174991607666,31.047500610351562,31.24250030517578,4903200
2021-11-29,31.8700008392334,32.08250045776367,31.375,31.649999618530273,7191600
2021-11-30,31.497499465942383,31.540000915527344,30.8799991607666,31.014999389648438,10814800
2021-12-01,31.407499313354492,31.55500030517578,30.325000762939453,30.34749984741211,8917600
2021-12-02,30.354999542236328,30.8799991607666,29.850000381469727,30.81999969482422,9863600
2021-12-03,31.0625,31.24625015258789,29.907499313354492,30.299999237060547,7726000
2021-12-06,30.625,30.72249984741211,29.760000228881836,30.412500381469727,4812400
2021-12-07,30.94499969482422,31.673749923706055,30.872499465942383,31.577499389648438,7116000
2021-12-08,31.600000381469727,31.758750915527344,31.2450008392334,31.3700008392334,6197600
2021-12-09,31.639999389648438,32.689998626708984,31.510000228881836,32.165000915527344,9729600
2021-12-10,32.375,32.79999923706055,32.20750045776367,32.67250061035156,7390000
2021-12-13,32.807498931884766,33.47999954223633,32.685001373291016,33.04499816894531,10708400
2021-12-14,32.622501373291016,33.0,32.40999984741211,32.779998779296875,9210800
