Date,Open,High,Low,Close,Volume
2018-05-29,30.049999237060547,30.850000381469727,29.799999237060547,30.799999237060547,686400
2018-05-30,31.0,31.700000762939453,30.950000762939453,31.524999618530273,770800
2018-05-31,31.399999618530273,31.899999618530273,31.075000762939453,31.450000762939453,715200
2018-06-01,31.399999618530273,32.0,30.950000762939453,31.950000762939453,705200
2018-06-04,32.0,32.0,27.899999618530273,29.549999237060547,2507100
2018-06-05,29.5,31.200000762939453,29.475000381469727,31.049999237060547,1117100
2018-06-06,31.049999237060547,31.825000762939453,30.950000762939453,31.649999618530273,461500
2018-06-07,31.600000381469727,31.725000381469727,30.25,31.350000381469727,991800
2018-06-08,31.450000762939453,31.799999237060547,30.625,30.75,419600
2018-06-11,30.600000381469727,30.850000381469727,29.899999618530273,30.25,530800
2018-06-12,30.100000381469727,31.75,30.100000381469727,31.450000762939453,854600
2018-06-13,31.450000762939453,32.025001525878906,31.450000762939453,31.950000762939453,575000
2018-06-14,31.899999618530273,32.0,31.350000381469727,31.649999618530273,527300
2018-06-15,31.350000381469727,31.649999618530273,30.850000381469727,30.899999618530273,666900
2018-06-18,30.799999237060547,32.0,30.75,32.0,1011500
2018-06-19,32.0,32.0,31.0,32.0,558200
2018-06-20,32.0,32.20000076293945,31.049999237060547,31.100000381469727,573100
2018-06-21,31.200000762939453,31.440000534057617,30.350000381469727,30.799999237060547,691000
2018-06-22,30.850000381469727,31.100000381469727,30.274999618530273,31.0,2008900
2018-06-25,30.75,30.989999771118164,29.809999465942383,30.100000381469727,912700
2018-06-26,30.149999618530273,31.950000762939453,30.049999237060547,31.899999618530273,814000
2018-06-27,31.899999618530273,32.45000076293945,31.0,31.25,1912300
2018-06-28,31.25,31.399999618530273,30.799999237060547,31.100000381469727,601800
2018-06-29,31.25,31.450000762939453,30.899999618530273,31.299999237060547,625700
2018-07-02,31.0,32.0,31.0,32.0,551500
2018-07-03,32.0,33.07500076293945,31.945999145507812,32.349998474121094,534400
2018-07-05,32.70000076293945,33.07500076293945,32.404998779296875,33.0,603500
2018-07-06,32.95000076293945,33.099998474121094,32.599998474121094,33.0,420900
2018-07-09,33.0,33.45000076293945,32.650001525878906,33.25,483000
2018-07-10,33.45000076293945,33.849998474121094,32.775001525878906,33.099998474121094,505200
2018-07-11,32.95000076293945,33.61000061035156,32.874000549316406,33.349998474121094,598800
2018-07-12,33.54999923706055,33.70000076293945,33.25,33.349998474121094,498400
2018-07-13,33.400001525878906,33.650001525878906,32.849998474121094,33.099998474121094,476100
2018-07-16,33.849998474121094,36.400001525878906,33.54999923706055,35.54999923706055,2104700
2018-07-17,35.400001525878906,36.0,34.150001525878906,35.599998474121094,798700
2018-07-18,35.75,36.75,35.5,36.5,824900
2018-07-19,36.5,37.599998474121094,36.275001525878906,37.29999923706055,1085300
2018-07-20,37.349998474121094,37.9900016784668,37.04999923706055,37.54999923706055,738700
2018-07-23,37.79999923706055,38.650001525878906,37.650001525878906,38.29999923706055,819600
2018-07-24,38.45000076293945,38.45000076293945,35.150001525878906,36.29999923706055,1083600
2018-07-25,36.400001525878906,37.70000076293945,36.349998474121094,37.45000076293945,681600
2018-07-26,35.900001525878906,37.5,33.0,36.82500076293945,1338100
2018-07-27,36.849998474121094,37.25,33.70000076293945,34.95000076293945,854400
2018-07-30,34.95000076293945,34.95000076293945,33.275001525878906,33.400001525878906,861100
2018-07-31,33.45000076293945,34.45000076293945,32.849998474121094,34.0,700600
2018-08-01,33.849998474121094,35.07500076293945,33.849998474121094,34.849998474121094,503600
2018-08-02,34.70000076293945,35.45000076293945,34.25,35.349998474121094,378200
2018-08-03,34.70000076293945,35.5,34.57500076293945,34.75,222600
2018-08-06,34.79999923706055,35.400001525878906,34.29999923706055,34.79999923706055,483300
2018-08-07,35.0,35.349998474121094,34.29999923706055,34.5,367600
2018-08-08,34.45000076293945,34.724998474121094,33.7599983215332,34.599998474121094,262000
2018-08-09,34.70000076293945,35.599998474121094,34.70000076293945,34.95000076293945,258500
2018-08-10,34.849998474121094,36.04999923706055,34.849998474121094,35.95000076293945,345900
2018-08-13,35.95000076293945,37.20000076293945,35.724998474121094,36.900001525878906,455200
2018-08-14,37.0,38.0,36.599998474121094,36.849998474121094,361000
2018-08-15,36.75,36.810001373291016,35.79999923706055,36.54999923706055,293300
2018-08-16,36.650001525878906,37.25,36.25,36.5,289400
2018-08-17,36.400001525878906,36.49599838256836,35.20000076293945,35.45000076293945,403600
2018-08-20,35.5,35.849998474121094,35.099998474121094,35.400001525878906,263900
2018-08-21,35.5,36.95000076293945,35.275001525878906,36.54999923706055,450900
2018-08-22,36.349998474121094,37.95000076293945,36.25,37.79999923706055,424800
2018-08-23,37.650001525878906,39.70000076293945,37.650001525878906,39.400001525878906,775700
2018-08-24,39.70000076293945,40.150001525878906,39.42499923706055,40.0,789500
2018-08-27,39.900001525878906,40.349998474121094,39.29999923706055,40.0,529400
2018-08-28,40.0,40.70000076293945,39.95000076293945,40.20000076293945,376800
2018-08-29,40.349998474121094,42.650001525878906,40.29999923706055,42.400001525878906,712100
2018-08-30,42.70000076293945,43.79999923706055,42.099998474121094,43.29999923706055,755100
2018-08-31,43.25,45.45000076293945,43.25,45.04999923706055,835000
2018-09-04,45.0,45.349998474121094,44.474998474121094,44.95000076293945,1126100
2018-09-05,44.650001525878906,44.82500076293945,42.5099983215332,43.099998474121094,891000
2018-09-06,45.9900016784668,46.724998474121094,43.95000076293945,45.400001525878906,2298500
2018-09-07,45.54999923706055,47.95000076293945,44.45000076293945,47.20000076293945,1041100
2018-09-10,47.54999923706055,48.349998474121094,45.150001525878906,45.25,1329900
2018-09-11,45.0,45.75,43.75,45.099998474121094,1769400
2018-09-12,45.400001525878906,47.849998474121094,45.400001525878906,47.099998474121094,885100
2018-09-13,47.400001525878906,49.25,47.20000076293945,48.900001525878906,1091100
2018-09-14,49.0,49.45000076293945,47.599998474121094,48.29999923706055,523900
2018-09-17,48.0,48.400001525878906,46.25,46.349998474121094,553000
2018-09-18,46.900001525878906,49.79999923706055,46.900001525878906,49.04999923706055,860300
2018-09-19,49.95000076293945,52.349998474121094,49.250999450683594,52.0,1736300
2018-09-20,51.75,51.79999923706055,48.45000076293945,49.20000076293945,1583200
2018-09-21,49.20000076293945,49.95000076293945,48.54999923706055,48.650001525878906,976300
2018-09-24,48.20000076293945,49.5,47.349998474121094,48.79999923706055,525200
2018-09-25,49.0,50.95000076293945,48.79999923706055,50.70000076293945,738000
2018-09-26,50.0,51.70000076293945,48.95000076293945,51.0,707400
2018-09-27,51.29999923706055,52.25,50.849998474121094,51.849998474121094,633300
2018-09-28,51.599998474121094,53.20000076293945,51.599998474121094,52.400001525878906,599700
2018-10-01,52.939998626708984,53.70000076293945,52.43000030517578,52.619998931884766,672000
2018-10-02,52.5,52.9900016784668,51.2599983215332,51.81999969482422,821100
2018-10-03,52.20000076293945,53.04999923706055,51.099998474121094,52.630001068115234,697400
2018-10-04,52.54999923706055,52.63999938964844,50.45000076293945,51.0099983215332,1046800
2018-10-05,50.83000183105469,51.88999938964844,49.029998779296875,50.84000015258789,988700
2018-10-08,50.209999084472656,50.93000030517578,47.540000915527344,48.20000076293945,925800
2018-10-09,47.810001373291016,49.86000061035156,47.25,47.779998779296875,622900
2018-10-10,47.54999923706055,47.55799865722656,44.72999954223633,44.939998626708984,1134600
2018-10-11,44.0,45.68000030517578,42.290000915527344,43.869998931884766,1155600
2018-10-12,45.20000076293945,46.41999816894531,44.45000076293945,45.16999816894531,735000
2018-10-15,45.2400016784668,45.72200012207031,43.61199951171875,44.11000061035156,572900
2018-10-16,44.4900016784668,46.459999084472656,44.290000915527344,46.20000076293945,678000
2018-10-17,46.310001373291016,46.310001373291016,44.810001373291016,45.41999816894531,435500
2018-10-18,46.88999938964844,48.369998931884766,44.61000061035156,45.040000915527344,786300
2018-10-19,45.11000061035156,45.858001708984375,42.529998779296875,42.70000076293945,667800
2018-10-22,42.810001373291016,44.029998779296875,41.41999816894531,43.61000061035156,734200
2018-10-23,42.720001220703125,43.72999954223633,42.02000045776367,43.31999969482422,575500
2018-10-24,43.4900016784668,44.702999114990234,41.459999084472656,41.52000045776367,1072700
2018-10-25,41.650001525878906,42.9900016784668,33.43000030517578,33.63999938964844,3521500
2018-10-26,33.38999938964844,33.43000030517578,30.399999618530273,31.739999771118164,2979200
2018-10-29,32.2400016784668,32.349998474121094,30.1299991607666,31.020000457763672,1375100
2018-10-30,30.829999923706055,32.08000183105469,30.360000610351562,32.02000045776367,1104900
2018-10-31,32.41999816894531,33.689998626708984,32.04999923706055,33.13999938964844,1054800
2018-11-01,33.2400016784668,34.83000183105469,33.2400016784668,34.72999954223633,1167000
2018-11-02,33.599998474121094,34.31999969482422,31.360000610351562,32.29999923706055,1729900
2018-11-05,32.2400016784668,32.849998474121094,31.280000686645508,31.399999618530273,771900
2018-11-06,31.290000915527344,31.799999237060547,30.90999984741211,31.440000534057617,642600
2018-11-07,31.729999542236328,34.650001525878906,31.381999969482422,34.060001373291016,812700
2018-11-08,33.95000076293945,34.599998474121094,33.38999938964844,34.36000061035156,681100
2018-11-09,34.0099983215332,34.0099983215332,32.029998779296875,33.15999984741211,638700
2018-11-12,32.86000061035156,33.0,29.440000534057617,30.549999237060547,951200
2018-11-13,30.790000915527344,32.18000030517578,30.520000457763672,31.389999389648438,762900
2018-11-14,31.649999618530273,32.30799865722656,30.010000228881836,30.479999542236328,920500
2018-11-15,30.350000381469727,31.09000015258789,29.899999618530273,30.850000381469727,712100
2018-11-16,30.850000381469727,32.20000076293945,30.729999542236328,31.530000686645508,468800
2018-11-19,31.280000686645508,31.280000686645508,28.264999389648438,28.75,1050100
2018-11-20,27.81999969482422,29.520000457763672,26.020000457763672,28.719999313354492,971400
2018-11-21,29.06999969482422,29.440000534057617,28.149999618530273,29.030000686645508,567600
2018-11-23,28.729999542236328,30.290000915527344,28.729999542236328,29.219999313354492,220700
2018-11-26,29.84000015258789,30.559999465942383,29.219999313354492,30.530000686645508,330900
2018-11-27,30.420000076293945,30.610000610351562,28.90999984741211,30.600000381469727,464100
2018-11-28,30.829999923706055,32.8849983215332,30.579999923706055,32.81999969482422,624500
2018-11-29,32.66999816894531,33.939998626708984,32.439998626708984,33.869998931884766,621500
2018-11-30,33.66999816894531,34.81999969482422,33.029998779296875,34.31999969482422,726300
2018-12-03,34.90999984741211,36.53900146484375,34.619998931884766,35.90999984741211,900400
2018-12-04,35.90999984741211,36.459999084472656,33.810001373291016,34.540000915527344,824800
2018-12-06,33.5099983215332,34.709999084472656,32.03099822998047,34.400001525878906,666300
2018-12-07,34.400001525878906,34.630001068115234,33.34000015258789,33.630001068115234,663900
2018-12-10,33.4900016784668,34.939998626708984,33.34000015258789,34.869998931884766,681000
2018-12-11,35.0,35.529998779296875,34.27799987792969,35.439998626708984,454700
2018-12-12,36.06999969482422,36.84000015258789,35.70000076293945,36.13999938964844,733800
2018-12-13,36.290000915527344,36.470001220703125,34.68000030517578,35.29999923706055,537100
2018-12-14,34.939998626708984,36.20000076293945,34.75,35.65999984741211,502000
2018-12-17,35.20000076293945,35.79999923706055,34.45000076293945,34.66999816894531,779000
2018-12-18,35.08000183105469,35.70000076293945,32.29999923706055,32.849998474121094,851700
2018-12-19,33.0,33.79999923706055,32.119998931884766,32.2400016784668,705100
2018-12-20,32.16999816894531,32.290000915527344,30.23699951171875,31.110000610351562,811900
2018-12-21,31.25,31.25,28.899999618530273,29.719999313354492,1011000
2018-12-24,29.110000610351562,30.540000915527344,28.83099937438965,29.860000610351562,262500
